Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
275572,plexy,https://github.com/ratoaq2/plexy,ratoaq2,plexy,[],[]
275573,plezmo,https://github.com/plezmo/python-sdk-examples,plezmo,python-sdk-examples,"[ContentFile(path=""requirements.txt"")]",[]
275574,plezmo-ble-driver-py,https://github.com/NordicSemiconductor/pc-ble-driver-py,NordicSemiconductor,pc-ble-driver-py,"[ContentFile(path=""requirements-dev.txt"")]","[ContentFile(path=""setup.py"")]"
275575,pl-face-recognition,https://github.com/platanus/face-recognition,platanus,face-recognition,[],"[ContentFile(path=""setup.py"")]"
275576,plfatools,https://github.com/cafltar/plfa_tools_aggregator,cafltar,plfa_tools_aggregator,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275577,plfit,https://github.com/keflavich/plfit,keflavich,plfit,[],"[ContentFile(path=""setup.py"")]"
275602,plicense,https://github.com/dsoprea/LicensePrepend,dsoprea,LicensePrepend,[],"[ContentFile(path=""setup.py"")]"
275603,plico,https://github.com/lbusoni/plico,lbusoni,plico,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275605,plico-dm-server,https://github.com/ArcetriAdaptiveOptics/plico_dm_server,ArcetriAdaptiveOptics,plico_dm_server,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275606,plico-interferometer,https://github.com/ArcetriAdaptiveOptics/plico_interferometer,ArcetriAdaptiveOptics,plico_interferometer,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275607,plico-interferometer-server,https://github.com/ArcetriAdaptiveOptics/plico_interferometer,ArcetriAdaptiveOptics,plico_interferometer,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275608,plico-motor,https://github.com/ArcetriAdaptiveOptics/plico_motor,ArcetriAdaptiveOptics,plico_motor,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275609,plico-motor-server,https://github.com/ArcetriAdaptiveOptics/plico_motor,ArcetriAdaptiveOptics,plico_motor,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275610,plier,https://github.com/haimoz/plier,haimoz,plier,[],"[ContentFile(path=""setup.py"")]"
275611,pliers,https://github.com/psychoinformaticslab/pliers,psychoinformaticslab,pliers,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275612,pliffy,https://github.com/MartinHeroux/pliffy,MartinHeroux,pliffy,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275613,plight,https://github.com/ipselium/plight,ipselium,plight,[],"[ContentFile(path=""setup.py"")]"
275614,plim,https://github.com/avanov/Plim,avanov,Plim,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275617,plimsolls,https://github.com/keitheis/plimsolls,keitheis,plimsolls,[],"[ContentFile(path=""setup.py"")]"
275619,pling,https://github.com/pengutronix/pling,pengutronix,pling,[],"[ContentFile(path=""setup.py"")]"
275620,plingo,https://github.com/nrueh/plingo,nrueh,plingo,[],"[ContentFile(path=""setup.py"")]"
275621,plink,https://github.com/3-manifolds/PLink,3-manifolds,PLink,[],"[ContentFile(path=""setup.py"")]"
275622,plinkio,https://github.com/mfranberg/libplinkio,mfranberg,libplinkio,[],"[ContentFile(path=""setup.py"")]"
275623,plinkliftover,https://github.com/milescsmith/plinkliftover,milescsmith,plinkliftover,[],[]
275627,plinn,https://github.com/giannitedesco/plinn,giannitedesco,plinn,[],"[ContentFile(path=""setup.py"")]"
275630,plinth,https://github.com/telehash/plinth,telehash,plinth,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275632,plip,https://github.com/pharmai/plip,pharmai,plip,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275635,plisio,https://github.com/Plisio/plisio-python,Plisio,plisio-python,[],"[ContentFile(path=""setup.py"")]"
275638,plistop,https://github.com/dw/plistop,dw,plistop,[],"[ContentFile(path=""setup.py"")]"
275639,plists,https://github.com/panyam/plists,panyam,plists,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275641,plistutils,https://github.com/strozfriedberg/plistutils,strozfriedberg,plistutils,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275643,plit,https://github.com/awslabs/plit,awslabs,plit,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275645,plitlib,https://github.com/awslabs/plit,awslabs,plit,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275646,plivo,https://github.com/plivo/plivo-python,plivo,plivo-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275647,plivohelper,https://github.com/plivo/plivohelper-python,plivo,plivohelper-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275648,plivo-six,https://github.com/phuong/plivo-python,phuong,plivo-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275650,plj,https://github.com/shawwn/plj,shawwn,plj,[],"[ContentFile(path=""setup.py"")]"
275655,pll,https://github.com/betafcc/pll,betafcc,pll,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275657,pll-lib,https://github.com/Stasiu51/PLL_lib_project,Stasiu51,PLL_lib_project,[],"[ContentFile(path=""setup.py"")]"
275658,pllparser,https://github.com/johndeighan/PLLParser,johndeighan,PLLParser,[],"[ContentFile(path=""setup.py"")]"
275663,plmap,https://github.com/brlohith/parallelization,brlohith,parallelization,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275664,plmap3,https://github.com/CodingVanGogh/parallelization3,CodingVanGogh,parallelization3,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275666,plm-dgraham,https://github.com/dagraham/plm-dgraham,dagraham,plm-dgraham,[],"[ContentFile(path=""setup.py"")]"
275669,pln,https://github.com/TaurusOlson/pln,TaurusOlson,pln,[],"[ContentFile(path=""setup.py"")]"
275670,plncpro,https://github.com/urmi-21/PLncPRO,urmi-21,PLncPRO,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275671,pln-fx,https://github.com/stephansemerad/National-Bank-of-Poland-Rates,stephansemerad,National-Bank-of-Poland-Rates,[],"[ContentFile(path=""setup.py"")]"
275674,ploader,https://github.com/kpj/PLoader,kpj,PLoader,[],"[ContentFile(path=""setup.py"")]"
275676,plocate,https://github.com/Aetf/plocate,Aetf,plocate,"[ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py""), ContentFile(path=""travis_pypi_setup.py"")]"
275677,ploceidae,https://github.com/MATTHEWFRAZER/ploceidae,MATTHEWFRAZER,ploceidae,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275678,plock,https://github.com/plock/plock,plock,plock,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275680,plod,https://github.com/MakerReduxCorp/PLOD,MakerReduxCorp,PLOD,[],"[ContentFile(path=""setup.py"")]"
275681,plodo,https://github.com/iamsteadman/plodo,iamsteadman,plodo,[],"[ContentFile(path=""setup.py"")]"
275683,ploev,https://github.com/vyvojer/ploev,vyvojer,ploev,[],"[ContentFile(path=""setup.py"")]"
275684,plofeld,https://github.com/JoschD/plofeld,JoschD,plofeld,[],"[ContentFile(path=""setup.py"")]"
275685,plog,https://github.com/dnarvaez/plog,dnarvaez,plog,[],"[ContentFile(path=""setup.py"")]"
275688,plogger-develhoper,https://github.com/develhopper/plogger,develhopper,plogger,[],"[ContentFile(path=""setup.py"")]"
275690,plogging,https://github.com/tanrbobanr/plogging,tanrbobanr,plogging,[],[]
275691,ploggy,https://github.com/Thunderbottom/ploggy,Thunderbottom,ploggy,[],"[ContentFile(path=""setup.py"")]"
275692,ploghandler,https://github.com/NightBlues/ploghandler,NightBlues,ploghandler,[],"[ContentFile(path=""setup.py"")]"
275695,ploi,https://github.com/rehmatworks/ploi-python,rehmatworks,ploi-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275696,ploidpy,https://github.com/floutt/PloidPy,floutt,PloidPy,[],"[ContentFile(path=""setup.py"")]"
275697,ploidpy-oaolayin,https://github.com/floutt/PloidPy,floutt,PloidPy,[],"[ContentFile(path=""setup.py"")]"
275698,ploigos-step-runner,https://github.com/ploigos/ploigos-step-runner,ploigos,ploigos-step-runner,[],"[ContentFile(path=""setup.py"")]"
275699,plom,https://github.com/plomgrading/plom,plomgrading,plom,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements.txt.client""), ContentFile(path=""requirements.txt.tempminima"")]","[ContentFile(path=""setup.py"")]"
275703,plomino-leaflet,https://github.com/plomino/plomino.leaflet,plomino,plomino.leaflet,[],"[ContentFile(path=""setup.py"")]"
275704,plomino-patternslib,https://github.com/plomino/plomino.patternslib,plomino,plomino.patternslib,[],"[ContentFile(path=""setup.py"")]"
275705,plomino-tablib,https://github.com/jean/plomino.tablib,jean,plomino.tablib,[],"[ContentFile(path=""setup.py"")]"
275707,plomo,https://github.com/relekang/plomo,relekang,plomo,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275709,plone4-csrffixes,https://github.com/plone/plone4.csrffixes,plone,plone4.csrffixes,[],"[ContentFile(path=""setup.py"")]"
275710,plone-alterego,https://github.com/plone/plone.alterego,plone,plone.alterego,[],"[ContentFile(path=""setup.py"")]"
275711,plone-api,https://github.com/plone/plone.api,plone,plone.api,"[ContentFile(path=""requirements-docs.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275713,plone-app-async,https://github.com/plone/plone.app.async,plone,plone.app.async,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275714,plone-app-blob,https://github.com/plone/plone.app.blob,plone,plone.app.blob,[],"[ContentFile(path=""setup.py"")]"
275715,plone-app-blocks,https://github.com/plone/plone.app.blocks,plone,plone.app.blocks,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275716,plone-app-caching,https://github.com/plone/plone.app.caching,plone,plone.app.caching,"[ContentFile(path=""lint-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275719,plone-app-collection,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275720,plone-app-content,https://github.com/plone/plone.app.content,plone,plone.app.content,[],"[ContentFile(path=""setup.py"")]"
275721,plone-app-contentlisting,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275722,plone-app-contentmenu,https://github.com/plone/plone.app.contentmenu,plone,plone.app.contentmenu,[],"[ContentFile(path=""setup.py"")]"
275723,plone-app-contentrules,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275724,plone-app-contenttypes,https://github.com/plone/plone.app.contenttypes,plone,plone.app.contenttypes,[],"[ContentFile(path=""setup.py"")]"
275725,plone-app-controlpanel,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275726,plone-app-customerize,https://github.com/zopefoundation/five.customerize,zopefoundation,five.customerize,[],"[ContentFile(path=""setup.py"")]"
275728,plone-app-deco,https://github.com/plone/plone.app.deco,plone,plone.app.deco,[],"[ContentFile(path=""setup.py"")]"
275729,plone-app-dexterity,https://github.com/plone/plone.app.dexterity,plone,plone.app.dexterity,[],"[ContentFile(path=""setup.py"")]"
275730,plone-app-discussion,https://github.com/plone/plone.app.contenttypes,plone,plone.app.contenttypes,[],"[ContentFile(path=""setup.py"")]"
275732,plone-app-event,https://github.com/plone/plone.app.event,plone,plone.app.event,[],"[ContentFile(path=""setup.py"")]"
275733,plone-app-event-ploneintegration,https://github.com/collective/plone.app.event-ploneintegration,collective,plone.app.event-ploneintegration,[],"[ContentFile(path=""setup.py"")]"
275734,plone-app-fhirfield,https://github.com/ambv/black,ambv,black,"[ContentFile(path=""test_requirements.txt"")]",[]
275735,plone-app-folder,https://github.com/plone/plone.app.folder,plone,plone.app.folder,[],"[ContentFile(path=""setup.py"")]"
275736,plone-app-form,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275738,plone-app-hud,https://github.com/plone/plone.hud,plone,plone.hud,[],"[ContentFile(path=""setup.py"")]"
275739,plone-app-i18n,https://github.com/plone/plone.app.i18n,plone,plone.app.i18n,[],"[ContentFile(path=""setup.py"")]"
275740,plone-app-imagecropping,https://github.com/collective/plone.app.imagecropping,collective,plone.app.imagecropping,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275741,plone-app-imagetile,https://github.com/plone/plone.app.imagetile,plone,plone.app.imagetile,[],"[ContentFile(path=""setup.py"")]"
275742,plone-app-imaging,https://github.com/plone/plone.app.imaging,plone,plone.app.imaging,[],"[ContentFile(path=""setup.py"")]"
275743,plone-app-intid,https://github.com/plone/plone.app.intid,plone,plone.app.intid,[],"[ContentFile(path=""setup.py"")]"
275744,plone-app-iterate,https://github.com/plone/plone.app.iterate,plone,plone.app.iterate,[],"[ContentFile(path=""setup.py"")]"
275747,plone-app-jquerytools,https://github.com/collective/jquerytools,collective,jquerytools,[],[]
275748,plone-app-jsonfield,https://github.com/nazrulworld/plone.app.jsonfield,nazrulworld,plone.app.jsonfield,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275750,plone-app-layout,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275751,plone-app-layoutpage,https://github.com/plone/plone.app.layoutpage,plone,plone.app.layoutpage,[],"[ContentFile(path=""setup.py"")]"
275752,plone-app-ldap,https://github.com/plone/plone.app.ldap,plone,plone.app.ldap,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275753,plone-app-linkintegrity,https://github.com/plone/plone.app.linkintegrity,plone,plone.app.linkintegrity,[],"[ContentFile(path=""setup.py"")]"
275754,plone-app-locales,https://github.com/collective/plone.app.locales,collective,plone.app.locales,[],"[ContentFile(path=""setup.py"")]"
275755,plone-app-lockingbehavior,https://github.com/plone/plone.app.lockingbehavior,plone,plone.app.lockingbehavior,[],"[ContentFile(path=""setup.py"")]"
275757,plone-app-mosaic,https://github.com/plone/plone.app.standardtiles,plone,plone.app.standardtiles,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275758,plone-app-multilingual,https://github.com/plone/plone.app.multilingual,plone,plone.app.multilingual,[],"[ContentFile(path=""setup.py"")]"
275759,plone-app-multilingualindexes,https://github.com/plone/plone.app.multilingualindexes,plone,plone.app.multilingualindexes,"[ContentFile(path=""requirements-5.2.x.txt""), ContentFile(path=""requirements-6.0.x.txt"")]","[ContentFile(path=""setup.py"")]"
275760,plone-app-openid,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275761,plone-app-portlets,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275763,plone-app-querystring,https://github.com/plone/plone.app.querystring,plone,plone.app.querystring,[],"[ContentFile(path=""setup.py"")]"
275764,plone-app-redirector,https://github.com/plone/plone.app.redirector,plone,plone.app.redirector,[],"[ContentFile(path=""setup.py"")]"
275767,plone-app-registry,https://github.com/castlecms/castle.cms,castlecms,castle.cms,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275768,plone-app-relationfield,https://github.com/plone/plone.dexterity,plone,plone.dexterity,"[ContentFile(path=""lint-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275770,plone-app-robotframework,https://github.com/plone/plone.app.robotframework,plone,plone.app.robotframework,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275772,plone-app-search,https://github.com/plone/plone.app.search,plone,plone.app.search,[],"[ContentFile(path=""setup.py"")]"
275774,plone-app-standardtiles,https://github.com/plone/plone.app.standardtiles,plone,plone.app.standardtiles,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275775,plone-app-testing,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275776,plone-app-textfield,https://github.com/plone/plone.app.textfield,plone,plone.app.textfield,[],"[ContentFile(path=""setup.py"")]"
275777,plone-app-texttile,https://github.com/plone/plone.app.texttile,plone,plone.app.texttile,[],"[ContentFile(path=""setup.py"")]"
275779,plone-app-theming,https://github.com/plone/plone.app.theming,plone,plone.app.theming,[],"[ContentFile(path=""setup.py"")]"
275781,plone-app-tiles,https://github.com/plone/plone.app.tiles,plone,plone.app.tiles,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275782,plone-app-toolbar,https://github.com/plone/plone.app.toolbar,plone,plone.app.toolbar,[],"[ContentFile(path=""setup.py"")]"
275783,plone-app-transmogrifier,https://github.com/collective/plone.app.transmogrifier,collective,plone.app.transmogrifier,[],"[ContentFile(path=""setup.py"")]"
275784,plone-app-upgrade,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275785,plone-app-users,https://github.com/plone/plone.schemaeditor,plone,plone.schemaeditor,"[ContentFile(path=""lint-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275787,plone-app-versioningbehavior,https://github.com/plone/Products.CMFPlone,plone,Products.CMFPlone,[],"[ContentFile(path=""setup.py"")]"
275788,plone-app-viewletmanager,https://github.com/plone/plone.app.viewletmanager,plone,plone.app.viewletmanager,[],"[ContentFile(path=""setup.py"")]"
275789,plone-app-vocabularies,https://github.com/plone/plone.app.vocabularies,plone,plone.app.vocabularies,[],"[ContentFile(path=""setup.py"")]"
275790,plone-app-widgets,https://github.com/plone/plone.app.widgets,plone,plone.app.widgets,[],"[ContentFile(path=""setup.py"")]"
275791,plone-app-workflow,https://github.com/plone/plone.app.workflow,plone,plone.app.workflow,[],"[ContentFile(path=""setup.py"")]"
275792,plone-app-workflowmanager,https://github.com/plone/plone.app.workflowmanager,plone,plone.app.workflowmanager,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275793,plone-app-workflowmanager-overhaul,https://github.com/plone/plone.app.workflowmanager,plone,plone.app.workflowmanager,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275794,plone-app-z3cform,https://github.com/plone/plone.app.z3cform,plone,plone.app.z3cform,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
275795,plone-autoform,https://github.com/plone/plone.autoform,plone,plone.autoform,[],"[ContentFile(path=""setup.py"")]"
275797,plone-base,https://github.com/plone/plone.base,plone,plone.base,[],"[ContentFile(path=""setup.py"")]"
275799,plone-behavior,https://github.com/plone/plone.behavior,plone,plone.behavior,[],"[ContentFile(path=""setup.py"")]"
275800,plone-browserlayer,https://github.com/plone/plone.browserlayer,plone,plone.browserlayer,[],"[ContentFile(path=""setup.py"")]"
