Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
259379,open-webdriver,https://github.com/zackees/open-webdriver,zackees,open-webdriver,"[ContentFile(path=""requirements.nuitka.txt""), ContentFile(path=""requirements.testing.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259380,openwebifpy,https://github.com/fbradyirl/openwebifpy,fbradyirl,openwebifpy,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
259382,openwebnet,https://github.com/pippocla/OpenWebNet,pippocla,OpenWebNet,[],[]
259383,openwebportal,https://github.com/Alex40144/OpenWebPortal,Alex40144,OpenWebPortal,[],"[ContentFile(path=""setup.py"")]"
259384,openwebpos,https://github.com/baezfb/openwebpos,baezfb,openwebpos,"[ContentFile(path=""requirements.txt""), ContentFile(path=""update_requirements.sh"")]",[]
259385,open-webrtc,https://github.com/altanai/openwebrtc,altanai,openwebrtc,[],[]
259386,openwebvulndb-tools,https://github.com/delvelabs/openwebvulndb-tools,delvelabs,openwebvulndb-tools,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259388,openwhisk-docker-action,https://github.com/kognate/openwhisk_docker_action,kognate,openwhisk_docker_action,[],"[ContentFile(path=""setup.py"")]"
259389,openwid,https://github.com/tolgahancepel/openwid,tolgahancepel,openwid,[],"[ContentFile(path=""setup.py"")]"
259390,open-widget-framework,https://github.com/mitodl/open-widget-framework,mitodl,open-widget-framework,[],[]
259391,openwillis,https://github.com/bklynhlth/openwillis,bklynhlth,openwillis,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259393,openwisp-controller,https://github.com/openwisp/openwisp-controller,openwisp,openwisp-controller,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259394,openwisp-firmware-upgrader,https://github.com/openwisp/openwisp-firmware-upgrader,openwisp,openwisp-firmware-upgrader,"[ContentFile(path=""requirements-test.txt"")]","[ContentFile(path=""setup.py"")]"
259395,openwisp-ipam,https://github.com/openwisp/openwisp-ipam,openwisp,openwisp-ipam,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259396,openwisp-monitoring,https://github.com/openwisp/openwisp-monitoring,openwisp,openwisp-monitoring,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259397,openwisp-network-topology,https://github.com/openwisp/openwisp-network-topology,openwisp,openwisp-network-topology,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259398,openwisp-notifications,https://github.com/openwisp/openwisp-notifications,openwisp,openwisp-notifications,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259399,openwisp-radius,https://github.com/openwisp/openwisp-radius,openwisp,openwisp-radius,"[ContentFile(path=""requirements-test.txt"")]","[ContentFile(path=""setup.py"")]"
259400,openwisp-users,https://github.com/openwisp/openwisp-users,openwisp,openwisp-users,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259401,openwisp-utils,https://github.com/openwisp/openwisp-utils,openwisp,openwisp-utils,"[ContentFile(path=""requirements-test.txt"")]","[ContentFile(path=""setup.py"")]"
259402,openwithida,https://github.com/ramikg/openwithida,ramikg,openwithida,[],"[ContentFile(path=""setup.py"")]"
259404,openworld-sdk-python-core,https://github.com/ExpediaGroup/openworld-sdk-python,ExpediaGroup,openworld-sdk-python,"[ContentFile(path=""requirements.txt"")]",[]
259405,openworld-sdk-python-fraudprevention,https://github.com/ExpediaGroup/openworld-sdk-python,ExpediaGroup,openworld-sdk-python,"[ContentFile(path=""requirements.txt"")]",[]
259407,open-worm-analysis-toolbox,https://github.com/openworm/open-worm-analysis-toolbox,openworm,open-worm-analysis-toolbox,[],"[ContentFile(path=""setup.py"")]"
259408,openwpm-utils,https://github.com/mozilla/openwpm-utils,mozilla,openwpm-utils,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259409,openwrt-luci-rpc,https://github.com/fbradyirl/openwrt-luci-rpc,fbradyirl,openwrt-luci-rpc,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
259411,openwrt-ubus-rpc,https://github.com/Noltari/python-ubus-rpc,Noltari,python-ubus-rpc,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259412,openwrt-wac,https://github.com/jianingy/openwrt-wac,jianingy,openwrt-wac,[],"[ContentFile(path=""setup.py"")]"
259415,openxc,https://github.com/openxc/openxc-python,openxc,openxc-python,[],"[ContentFile(path=""setup.py"")]"
259416,openxdf,https://github.com/opelr/openxdf,opelr,openxdf,[],"[ContentFile(path=""setup.py"")]"
259417,openxjv,https://github.com/digidigital/openXJV,digidigital,openXJV,[],[]
259418,openxmllib,https://github.com/glenfant/openxmllib,glenfant,openxmllib,[],"[ContentFile(path=""setup.py"")]"
259419,openxmllib-py3,https://github.com/wilbertom/openxmllib-py3,wilbertom,openxmllib-py3,[],"[ContentFile(path=""setup.py"")]"
259420,open-xpd-uuid,https://github.com/cchangelabs/open-xpd-uuid-lib,cchangelabs,open-xpd-uuid-lib,[],"[ContentFile(path=""setup.py"")]"
259421,openxr,https://github.com/drypy/openxr.py,drypy,openxr.py,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259422,openxshareble,https://github.com/bewest/openxshareble,bewest,openxshareble,[],"[ContentFile(path=""setup.py"")]"
259424,openytapi,https://github.com/Glenpl/openytapi,Glenpl,openytapi,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259425,openzeppelin-cairo-contracts,https://github.com/OpenZeppelin/cairo-contracts,OpenZeppelin,cairo-contracts,[],"[ContentFile(path=""setup.py"")]"
259426,openzeppelin-cairo-contracts-test,https://github.com/OpenZeppelin/cairo-contracts,OpenZeppelin,cairo-contracts,[],"[ContentFile(path=""setup.py"")]"
259427,openzim-uploader,https://github.com/openzim/zimfarm,openzim,zimfarm,[],[]
259428,openziti,https://github.com/openziti/ziti-sdk-py,openziti,ziti-sdk-py,[],"[ContentFile(path=""setup.py"")]"
259430,opep,https://github.com/vinayak-mehta/opep,vinayak-mehta,opep,[],"[ContentFile(path=""setup.py"")]"
259431,opera,https://github.com/xlab-si/xopera-opera,xlab-si,xopera-opera,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259432,opera-api,https://github.com/xlab-si/xopera-api,xlab-si,xopera-api,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259441,operacoes-matematicas-teste,https://github.com/rykardoassets/operacoes_matematicas,rykardoassets,operacoes_matematicas,[],[]
259442,operalib,https://github.com/operalib/operalib,operalib,operalib,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259443,operand,https://github.com/operandinc/operand-py,operandinc,operand-py,[],"[ContentFile(path=""setup.py"")]"
259447,operate-tools,https://github.com/Joker-desire/operate-tools,Joker-desire,operate-tools,[],"[ContentFile(path=""setup.py"")]"
259448,operation,https://github.com/yoavabadi/operation,yoavabadi,operation,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259449,operation-log,https://github.com/amuwall/operation_log,amuwall,operation_log,"[ContentFile(path=""requirements.txt"")]",[]
259450,operation-mul-div,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
259451,operation-pluto,https://github.com/hydra-lab/Operation-Pluto,hydra-lab,Operation-Pluto,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259455,operator-courier,https://github.com/operator-framework/operator-courier,operator-framework,operator-courier,[],"[ContentFile(path=""setup.py"")]"
259456,operator-csv-libs,https://github.com/multicloud-ops/operator-csv-libs,multicloud-ops,operator-csv-libs,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259457,operatorlookup,https://github.com/hansalemaos/operatorlookup,hansalemaos,operatorlookup,"[ContentFile(path=""requirements.txt"")]",[]
259458,operator-manifest,https://github.com/containerbuildsystem/operator-manifest,containerbuildsystem,operator-manifest,"[ContentFile(path=""requirements-test.in""), ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259462,opera-tosca-parser,https://github.com/xlab-si/xopera-tosca-parser,xlab-si,xopera-tosca-parser,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259463,operbot,https://github.com/operbot/operbot,operbot,operbot,[],"[ContentFile(path=""setup.py"")]"
259464,operetta-tool,https://github.com/jkubis96/Operetta_tool,jkubis96,Operetta_tool,[],"[ContentFile(path=""setup.py"")]"
259466,operon,https://github.com/djf604/operon,djf604,operon,[],"[ContentFile(path=""setup.py"")]"
259467,operondemmo,https://github.com/GodInLove/operondemmo,GodInLove,operondemmo,[],"[ContentFile(path=""setup.py"")]"
259468,operon-predictor,https://github.com/Seraph-YCZhang/operon-predict,Seraph-YCZhang,operon-predict,[],"[ContentFile(path=""setup.py"")]"
259469,operon-sling,https://github.com/ghoresh11/sling,ghoresh11,sling,[],"[ContentFile(path=""setup.py"")]"
259470,operun-contactform,https://github.com/operun/operun.contactform,operun,operun.contactform,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259471,operun-crm,https://github.com/operun/operun.crm,operun,operun.crm,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259473,operun-media,https://github.com/starzel/operun.media,starzel,operun.media,[],"[ContentFile(path=""setup.py"")]"
259474,opeth,https://github.com/hangyabalazs/opeth,hangyabalazs,opeth,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259476,opexebo,https://github.com/kavli-ntnu/opexebo,kavli-ntnu,opexebo,"[ContentFile(path=""dev-requirements.txt""), ContentFile(path=""optional-requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259478,opfi,https://github.com/wilkelab/Opfi,wilkelab,Opfi,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259480,opflow,https://github.com/opflow/opflow-python,opflow,opflow-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259482,opfront,https://github.com/opfront/python-sdk,opfront,python-sdk,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259483,opfunu,https://github.com/thieu1995/opfunu,thieu1995,opfunu,[],"[ContentFile(path=""setup.py"")]"
259484,opfython,https://github.com/gugarosa/opfython,gugarosa,opfython,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259485,opg-circleci,https://github.com/ministryofjustice/opg-data,ministryofjustice,opg-data,[],[]
259486,opgg-helper,https://github.com/JoMingyu/opgg-helper,JoMingyu,opgg-helper,[],"[ContentFile(path=""setup.py"")]"
259487,opg-pact,https://github.com/ministryofjustice/opg-data,ministryofjustice,opg-data,[],[]
259488,opg-sirius-service,https://github.com/ministryofjustice/opg-data,ministryofjustice,opg-data,[],[]
259492,ophanim,https://github.com/wdbm/ophanim,wdbm,ophanim,[],"[ContentFile(path=""setup.py"")]"
259493,ophanimlog,https://github.com/ImAccia/ophanimlog,ImAccia,ophanimlog,[],"[ContentFile(path=""setup.py"")]"
259495,ophardtimport,https://github.com/Phill93/ophardtimport,Phill93,ophardtimport,[],"[ContentFile(path=""setup.py"")]"
259496,ophelia,https://github.com/tlotze/ophelia,tlotze,ophelia,[],"[ContentFile(path=""setup.py"")]"
259497,ophidian,https://github.com/HypothesisWorks/hypothesis,HypothesisWorks,hypothesis,"[ContentFile(path=""requirements"")]",[]
259498,ophiology,https://github.com/techdragon/ophiology,techdragon,ophiology,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259499,ophion,https://github.com/bmeg/ophion,bmeg,ophion,[],[]
259500,ophis,https://github.com/ophismusic/ophis,ophismusic,ophis,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259501,ophpy,https://github.com/robin9804/openholo_py,robin9804,openholo_py,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259503,ophyd,https://github.com/bluesky/ophyd,bluesky,ophyd,[],"[ContentFile(path=""setup.py"")]"
259504,ophyd-basler,https://github.com/BNL-ATF/ophyd-basler,BNL-ATF,ophyd-basler,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259506,ophys-nway-matching,https://github.com/AllenInstitute/ophys_nway_matching,AllenInstitute,ophys_nway_matching,[],"[ContentFile(path=""setup.py"")]"
259508,opics,https://github.com/jaspreetj/opics,jaspreetj,opics,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
259511,opi-gpio,https://github.com/rm-hull/OPi.GPIO,rm-hull,OPi.GPIO,[],"[ContentFile(path=""setup.py"")]"
259513,opi-gpiotest,https://github.com/rm-hull/OPi.GPIO,rm-hull,OPi.GPIO,[],"[ContentFile(path=""setup.py"")]"
259514,opihiexarata,https://github.com/psmd-iberutaru/OpihiExarata,psmd-iberutaru,OpihiExarata,[],"[ContentFile(path=""setup.py"")]"
259517,opine,https://github.com/python-packaging/opine,python-packaging,opine,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259519,opinel,https://github.com/nccgroup/opinel,nccgroup,opinel,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259520,opinf,https://github.com/Willcox-Research-Group/rom-operator-inference-Python3,Willcox-Research-Group,rom-operator-inference-Python3,[],"[ContentFile(path=""setup.py"")]"
259522,opiniohll,https://github.com/anistark/opiniohll,anistark,opiniohll,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259523,opinionated-configparser,https://github.com/metwork-framework/opinionated_configparser,metwork-framework,opinionated_configparser,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259524,opinionx,https://github.com/dhchenx/opinionx,dhchenx,opinionx,[],"[ContentFile(path=""setup.py"")]"
259526,opisense-client,https://github.com/opinum/opisense_client,opinum,opisense_client,[],"[ContentFile(path=""setup.py"")]"
259527,opium,https://github.com/panagiks/opium,panagiks,opium,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
259528,opject-client,https://github.com/plurid/opject,plurid,opject,[],[]
259529,opject-server,https://github.com/plurid/opject,plurid,opject,[],[]
259530,opk,https://github.com/cubiq/OPK,cubiq,OPK,[],[]
259531,o-pkg,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
259534,opl,https://github.com/Open-MBEE/opl,Open-MBEE,opl,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259535,oplab-client-python,https://github.com/oplab-team/oplab-client-python,oplab-team,oplab-client-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259536,oplab-pipeline,https://github.com/ocean-perception/oplab_pipeline,ocean-perception,oplab_pipeline,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259541,oplogreplay,https://github.com/uberVU/mongo-oplogreplay,uberVU,mongo-oplogreplay,[],"[ContentFile(path=""setup.py"")]"
259543,oplop,https://github.com/brettcannon/oplop,brettcannon,oplop,[],[]
259544,oplot,https://github.com/otosense/oplot,otosense,oplot,[],"[ContentFile(path=""setup.py"")]"
259545,oplra-reg,https://github.com/KISysBio/OPLRAreg,KISysBio,OPLRAreg,[],"[ContentFile(path=""setup.py"")]"
259547,oplus,https://github.com/Openergy/oplus,Openergy,oplus,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259548,oplusclient,https://github.com/openergy/oplusclient,openergy,oplusclient,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259550,opmatch,https://github.com/kirilklein/opmatch,kirilklein,opmatch,[],"[ContentFile(path=""setup.py"")]"
259553,op-mewtwo,https://github.com/PaulaEscusol/Group-assignment_Python-II,PaulaEscusol,Group-assignment_Python-II,[],"[ContentFile(path=""setup.py"")]"
259555,opml2json,https://github.com/vishnu012/opml2json,vishnu012,opml2json,[],"[ContentFile(path=""setup.py"")]"
259557,opml-translate,https://github.com/DanielPechersky/opml-translate,DanielPechersky,opml-translate,[],"[ContentFile(path=""setup.py"")]"
259561,opn-cli,https://github.com/andeman/opnsense_cli,andeman,opnsense_cli,"[ContentFile(path=""acceptance_tests_requirements.txt""), ContentFile(path=""requirements.txt""), ContentFile(path=""test_requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259563,opnieuw,https://github.com/channable/opnieuw,channable,opnieuw,[],"[ContentFile(path=""setup.py"")]"
259564,opni-nats,https://github.com/rancher/opni-nats-wrapper,rancher,opni-nats-wrapper,[],[]
259565,opni-nats-test,https://github.com/rancher/opni-nats-wrapper,rancher,opni-nats-wrapper,[],[]
259566,opni-nats-yb,https://github.com/rancher/opni-nats-wrapper,rancher,opni-nats-wrapper,[],[]
259568,opnmf,https://github.com/juaml/opnmf,juaml,opnmf,"[ContentFile(path=""docs-requirements.txt""), ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259569,opn-oss-py-common,https://github.com/opn-oss/opn-oss-py-common,opn-oss,opn-oss-py-common,[],"[ContentFile(path=""setup.py"")]"
259570,opnsense-confgen,https://github.com/malwarology/opnsense-confgen,malwarology,opnsense-confgen,[],[]
259573,opoca,https://github.com/python-poetry/poetry,python-poetry,poetry,[],[]
259579,opoly,https://github.com/GiackAloZ/OPoly,GiackAloZ,OPoly,[],"[ContentFile(path=""setup.py"")]"
259581,opossum,https://github.com/jgitr/opossum,jgitr,opossum,[],"[ContentFile(path=""setup.py"")]"
259582,opp,https://github.com/OpenPaymentPlatform/python,OpenPaymentPlatform,python,[],"[ContentFile(path=""setup.py"")]"
259583,oppa,https://github.com/lkrotowski/oppa,lkrotowski,oppa,[],"[ContentFile(path=""setup.py"")]"
259585,oppai,https://github.com/Francesco149/oppai-ng,Francesco149,oppai-ng,[],[]
259586,oppaikawata,https://github.com/Francesco149/oppai-ng,Francesco149,oppai-ng,[],[]
259587,oppaipy,https://github.com/Syriiin/oppaipy,Syriiin,oppaipy,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259588,oppapi,https://github.com/yukinarit/oppapi,yukinarit,oppapi,[],[]
259589,opp-bass,https://github.com/openpermissions/bass,openpermissions,bass,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_top_level.txt"")]","[ContentFile(path=""setup.py"")]"
259590,opp-chub,https://github.com/openpermissions/chub,openpermissions,chub,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259591,oppen-pretty-printer,https://github.com/stevej2608/oppen-pretty-printer,stevej2608,oppen-pretty-printer,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259592,opper,https://github.com/nmanske/opper,nmanske,opper,[],"[ContentFile(path=""setup.py"")]"
259593,opp-koi,https://github.com/openpermissions/koi,openpermissions,koi,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259594,opplast,https://github.com/offish/opplast,offish,opplast,[],"[ContentFile(path=""setup.py"")]"
259595,opp-net,https://github.com/OpenPeerPower/opp-net,OpenPeerPower,opp-net,"[ContentFile(path=""requirements_tests.txt"")]","[ContentFile(path=""setup.py"")]"
259596,opponent-adjusted-nba-scraper,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
259597,oppoppopinit,https://github.com/PasaOpasen/opp-op-pop-init,PasaOpasen,opp-op-pop-init,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259599,opportunistikapacity,https://github.com/Bertier/OpportunistiKapacity,Bertier,OpportunistiKapacity,[],"[ContentFile(path=""setup.py"")]"
259601,oppoudpsdk,https://github.com/simbaja/oppoudpsdk,simbaja,oppoudpsdk,[],"[ContentFile(path=""setup.py"")]"
259602,opp-perch,https://github.com/openpermissions/perch,openpermissions,perch,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259604,opps,https://github.com/opps/opps,opps,opps,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt""), ContentFile(path=""requirements_doc.txt"")]","[ContentFile(path=""setup.py"")]"
259605,opps-comments,https://github.com/opps/opps-comments,opps,opps-comments,[],"[ContentFile(path=""setup.py"")]"
259606,opps-feedcrawler,https://github.com/opps/opps-feedcrawler,opps,opps-feedcrawler,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259607,opps-fileupload,https://github.com/opps/opps-fileupload,opps,opps-fileupload,[],"[ContentFile(path=""setup.py"")]"
259609,opps-infographics,https://github.com/YACOWS/opps-infographics,YACOWS,opps-infographics,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
259612,opps-polls,https://github.com/opps/opps-polls,opps,opps-polls,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_test.txt"")]","[ContentFile(path=""setup.py"")]"
259613,opps-promos,https://github.com/opps/opps-promos,opps,opps-promos,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_test.txt"")]","[ContentFile(path=""setup.py"")]"
259614,opps-registration,https://github.com/opps/opps-registration,opps,opps-registration,[],"[ContentFile(path=""setup.py"")]"
