Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
153,199fix,https://github.com/199fix/199fix,199fix,199fix,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
157,1a23-telemetry,https://github.com/blueset/1a23-telemetry,blueset,1a23-telemetry,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
158,1and1,https://github.com/1and1/oneandone-cloudserver-sdk-python,1and1,oneandone-cloudserver-sdk-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
164,1build,https://github.com/gopinath-langote/1build,gopinath-langote,1build,[],[]
166,1c-format,https://github.com/maximprokopenko/1c_format,maximprokopenko,1c_format,[],"[ContentFile(path=""setup.py"")]"
173,1inch-py,https://github.com/RichardAtCT/1inch_wrapper,RichardAtCT,1inch_wrapper,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
174,1lever-utils,https://github.com/0lever/utils,0lever,utils,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements.txt.bck"")]","[ContentFile(path=""setup.py"")]"
176,1neuronperceptron-pypi-mdnazmulislam0087,https://github.com/mdnazmulislam0087/1NeuronPerceptron_Pypi,mdnazmulislam0087,1NeuronPerceptron_Pypi,[],"[ContentFile(path=""setup.py"")]"
177,1neuron-pypi-overlordiam,https://github.com/overlordiam/1neuron_pypi,overlordiam,1neuron_pypi,[],"[ContentFile(path=""setup.py"")]"
179,1pass,https://github.com/georgebrock/1pass,georgebrock,1pass,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
180,1pass2pass,https://github.com/spoterianski/1pass2pass,spoterianski,1pass2pass,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
181,1password,https://github.com/wandera/1password-client,wandera,1password-client,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
185,1secmailpythonwarper,https://github.com/pfpcio/1secmailpythonwarper,pfpcio,1secmailpythonwarper,[],"[ContentFile(path=""setup.py"")]"
187,1to001,https://github.com/livibetter/1to001,livibetter,1to001,[],"[ContentFile(path=""setup.py"")]"
196,2021ccps3,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
197,20220429-pdfminer-jameslp310,https://github.com/pdfminer/pdfminer.six,pdfminer,pdfminer.six,[],"[ContentFile(path=""setup.py"")]"
202,2022-2-gces-ifpf,https://github.com/FGA-GCES/Workshop-Docker-Entrega-01,FGA-GCES,Workshop-Docker-Entrega-01,[],[]
208,2048,https://github.com/quantum5/2048,quantum5,2048,[],"[ContentFile(path=""setup.py"")]"
211,20xx,https://github.com/WillDudley/20XX,WillDudley,20XX,[],[]
212,2112,https://github.com/hermancaldara/2112,hermancaldara,2112,[],"[ContentFile(path=""setup.py"")]"
213,2143134,https://github.com/k69121/testaa,k69121,testaa,[],"[ContentFile(path=""setup.py"")]"
214,21cmfast,https://github.com/21cmFAST/21cmFAST,21cmFAST,21cmFAST,[],"[ContentFile(path=""setup.py"")]"
215,21cmmc,https://github.com/21cmFAST/21CMMC,21cmFAST,21CMMC,[],"[ContentFile(path=""setup.py"")]"
222,22bee0060,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
226,24p,https://github.com/lingjf/24p,lingjf,24p,[],"[ContentFile(path=""setup.py"")]"
227,24to25,https://github.com/kieranjol/24to25,kieranjol,24to25,[],[]
231,2b2t,https://github.com/keuin/2b2t,keuin,2b2t,[],"[ContentFile(path=""setup.py"")]"
234,2captcha-python,https://github.com/2captcha/2captcha-python,2captcha,2captcha-python,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
236,2ch-downloader,https://github.com/Layerex/2ch-downloader,Layerex,2ch-downloader,[],"[ContentFile(path=""setup.py"")]"
239,2d-cellular-automaton,https://github.com/muhammadmir/2D-cellular-automaton,muhammadmir,2D-cellular-automaton,[],[]
242,2d-panel-cfd,https://github.com/Fluidentity/2D_Panel-CFD,Fluidentity,2D_Panel-CFD,[],[]
244,2dwavesim,https://github.com/cooperhatfield/2dwavesim,cooperhatfield,2dwavesim,[],"[ContentFile(path=""setup.py"")]"
245,2dxplay,https://github.com/camprevail/2dxPlay,camprevail,2dxPlay,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
248,2gis,https://github.com/svartalf/python-2gis,svartalf,python-2gis,[],"[ContentFile(path=""setup.py"")]"
249,2ip,https://github.com/python-modules/2ip,python-modules,2ip,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
251,2keys,https://github.com/Gum-Joe/2Keys,Gum-Joe,2Keys,[],[]
254,2mp4,https://github.com/skonakov/2mp4,skonakov,2mp4,[],"[ContentFile(path=""setup.py"")]"
255,2or3,https://github.com/thomasballinger/2or3,thomasballinger,2or3,[],"[ContentFile(path=""setup.py"")]"
256,2ppy,https://github.com/tuProlog/2ppy,tuProlog,2ppy,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
258,2us,https://github.com/strongrex2001/2us,strongrex2001,2us,[],"[ContentFile(path=""setup.py"")]"
261,2xh-leet,https://github.com/Tenchi2xh/leet,Tenchi2xh,leet,[],[]
264,31,https://github.com/kavigupta/31,kavigupta,31,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
266,310,https://github.com/310-ai/lib310,310-ai,lib310,[],"[ContentFile(path=""setup.py"")]"
267,310-notebook,https://github.com/jupyterlab/jupyterlab,jupyterlab,jupyterlab,[],"[ContentFile(path=""setup.py"")]"
268,311devs-peewee,https://github.com/311devs/peewee,311devs,peewee,[],"[ContentFile(path=""setup.py"")]"
269,32blit,https://github.com/32blit/32blit-tools,32blit,32blit-tools,[],[]
273,360monitoringcli,https://github.com/plesk/360monitoring-cli,plesk,360monitoring-cli,[],"[ContentFile(path=""setup.py"")]"
275,365scores,https://github.com/kkristof200/py_365scores,kkristof200,py_365scores,[],"[ContentFile(path=""setup.py"")]"
283,3b-bot,https://github.com/LeonShams/BestBuyBulletBot,LeonShams,BestBuyBulletBot,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
286,3d-connectx-env,https://github.com/youngeek-0410/3d-connectX-env,youngeek-0410,3d-connectX-env,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
287,3d-converter,https://github.com/vorono4ka/3d-converter,vorono4ka,3d-converter,[],"[ContentFile(path=""setup.py"")]"
288,3dcore,https://github.com/ajefweiss/py3DCORE,ajefweiss,py3DCORE,[],"[ContentFile(path=""setup.py"")]"
289,3debt,https://github.com/akoskaaa/3debt,akoskaaa,3debt,[],"[ContentFile(path=""setup.py"")]"
290,3deecelltracker,https://github.com/WenChentao/3DeeCellTracker,WenChentao,3DeeCellTracker,[],"[ContentFile(path=""setup.py"")]"
291,3defficientnet,https://github.com/armin-azh/3DefficientNet,armin-azh,3DefficientNet,[],"[ContentFile(path=""setup.py"")]"
292,3dfunctiongrapher,https://github.com/rtarvids/3D-Function-Grapher,rtarvids,3D-Function-Grapher,[],"[ContentFile(path=""setup.py"")]"
296,3d-registration,https://github.com/GuignardLab/registration-tools,GuignardLab,registration-tools,[],[]
298,3drenderpy,https://github.com/woes-lynne/3DRenderPy,woes-lynne,3DRenderPy,[],"[ContentFile(path=""setup.py"")]"
300,3dtrees-nbingo,https://github.com/nbingo/3dtrees,nbingo,3dtrees,[],"[ContentFile(path=""setup.py"")]"
301,3d-wallet-generator,https://github.com/btcspry/3d-wallet-generator,btcspry,3d-wallet-generator,[],"[ContentFile(path=""setup.py"")]"
302,3edit,https://github.com/Lax125/renderer,Lax125,renderer,[],"[ContentFile(path=""setup.py"")]"
303,3etool,https://github.com/SERGGroup/3ETool,SERGGroup,3ETool,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
304,3games,https://github.com/pypa/sampleproject,pypa,sampleproject,[],[]
305,3gpp-citations,https://github.com/martisak/3gpp-citations,martisak,3gpp-citations,[],"[ContentFile(path=""setup.py"")]"
309,3p0,https://github.com/openmined/threepio,openmined,threepio,[],[]
311,3-py,https://github.com/excitoon/3,excitoon,3,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
313,3scale-api,https://github.com/pestanko/3scale-api-python,pestanko,3scale-api-python,[],"[ContentFile(path=""setup.py"")]"
320,3xsd,https://github.com/zihuaye/3xsd,zihuaye,3xsd,[],"[ContentFile(path=""setup.py"")]"
323,40wt-common-tasks,https://github.com/svetlyak40wt/40wt-common-tasks,svetlyak40wt,40wt-common-tasks,[],"[ContentFile(path=""setup.py"")]"
325,42cc-pystyle,https://github.com/akhavr/42cc-pystyle,akhavr,42cc-pystyle,[],"[ContentFile(path=""setup.py"")]"
327,42points,https://github.com/T0nyX1ang/42-Points-Game,T0nyX1ang,42-Points-Game,[],"[ContentFile(path=""setup.py"")]"
332,437-project,https://github.com/tianakk/437-project,tianakk,437-project,[],"[ContentFile(path=""setup.py"")]"
335,4711,https://github.com/kalaspuff/4711,kalaspuff,4711,[],[]
340,4cdl,https://github.com/tuananhlam/4cdl,tuananhlam,4cdl,[],[]
341,4ch,https://github.com/sysr-q/4ch,sysr-q,4ch,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
344,4chandownloader,https://github.com/toxinu/4chandownloader,toxinu,4chandownloader,[],"[ContentFile(path=""setup.py"")]"
345,4channel,https://github.com/fatalhalt/fourchannel,fatalhalt,fourchannel,[],"[ContentFile(path=""setup.py"")]"
347,4dgb-workflow,https://github.com/4dgb/4DGBWorkflow,4dgb,4DGBWorkflow,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
355,4sfwd,https://github.com/rickylee318/sf_with_determinants,rickylee318,sf_with_determinants,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
361,51degrees-mobile-detector,https://github.com/51Degrees/Device-Detection,51Degrees,Device-Detection,[],[]
364,51degrees-mobile-detector-v3-trie-wrapper,https://github.com/51Degrees/Device-Detection,51Degrees,Device-Detection,[],[]
365,51degrees-mobile-detector-v3-wrapper,https://github.com/51Degrees/Device-Detection,51Degrees,Device-Detection,[],[]
372,56kyle-pychess,https://github.com/56kyle/pychess,56kyle,pychess,[],[]
373,574d,https://github.com/XxFULLDLCxX/WM,XxFULLDLCxX,WM,[],[]
376,5g-core-common-schemas,https://github.com/gruyaume/5g-core-common-schemas,gruyaume,5g-core-common-schemas,"[ContentFile(path=""requirements.txt"")]",[]
378,5minute,https://github.com/SatelliteQE/5minute,SatelliteQE,5minute,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
381,5sim-python,https://github.com/squirrelpython/5sim-python,squirrelpython,5sim-python,[],"[ContentFile(path=""setup.py"")]"
387,69,https://github.com/cooperlees/69,cooperlees,69,[],"[ContentFile(path=""setup.py"")]"
389,6du-tv,https://github.com/6du-tv/6du-tv,6du-tv,6du-tv,[],[]
390,6estates-idp,https://github.com/6estates/idp-python,6estates,idp-python,[],"[ContentFile(path=""setup.py"")]"
400,7pack,https://github.com/Nv7-GitHub/7pack_Code,Nv7-GitHub,7pack_Code,[],"[ContentFile(path=""setup.py"")]"
402,7seg-bytebird,https://github.com/samedamci/7seg-ByteBird,samedamci,7seg-ByteBird,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
404,7uring,https://github.com/karthikuj/7uring,karthikuj,7uring,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
414,8a-scraper,https://github.com/vishaalagartha/8a_scraper,vishaalagartha,8a_scraper,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
423,91act-platform,https://github.com/PepperPapa/xinNotes,PepperPapa,xinNotes,[],[]
427,99d4aa80-d846-424f-873b-a02c7215fc54,https://github.com/Code0x58/99d4aa80-d846-424f-873b-a02c7215fc54,Code0x58,99d4aa80-d846-424f-873b-a02c7215fc54,[],"[ContentFile(path=""setup.py"")]"
431,a10ctl,https://github.com/tarunlalwani/a10ctl,tarunlalwani,a10ctl,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
432,a10-horizon,https://github.com/a10networks/a10-horizon,a10networks,a10-horizon,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
433,a10-neutronclient,https://github.com/a10networks/a10-neutronclient,a10networks,a10-neutronclient,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
434,a10-neutron-lbaas,https://github.com/a10networks/a10-neutron-lbaas,a10networks,a10-neutron-lbaas,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
435,a10-nlbaas2oct,https://github.com/openstack/neutron-lbaas,openstack,neutron-lbaas,[],[]
436,a10-octavia,https://github.com/a10networks/a10-octavia,a10networks,a10-octavia,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
438,a10-openstack-lib,https://github.com/a10networks/a10-openstack-lib,a10networks,a10-openstack-lib,"[ContentFile(path=""requirements.txt""), ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
439,a10sa-script,https://github.com/bhrevol/a10sa-script,bhrevol,a10sa-script,[],[]
440,a10sdk,https://github.com/a10networks/a10sdk-python,a10networks,a10sdk-python,[],"[ContentFile(path=""setup.py"")]"
443,a13e,https://github.com/Nattsu0514/a13e,Nattsu0514,a13e,[],"[ContentFile(path=""setup.py"")]"
445,a1pamfax,https://github.com/bufemc/a1pamfax,bufemc,a1pamfax,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
448,a2a,https://github.com/kshitijcode/a2a,kshitijcode,a2a,[],"[ContentFile(path=""setup.py"")]"
449,a2conf,https://github.com/yaroslaff/a2conf,yaroslaff,a2conf,[],"[ContentFile(path=""setup.py"")]"
452,a2d-diary,https://github.com/rbaron/omr,rbaron,omr,"[ContentFile(path=""requirements.txt"")]",[]
453,a2dr,https://github.com/cvxgrp/a2dr,cvxgrp,a2dr,[],"[ContentFile(path=""setup.py"")]"
454,a2g,https://github.com/jshleap/A2G,jshleap,A2G,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
456,a2h,https://github.com/pycontribs/a2h,pycontribs,a2h,[],"[ContentFile(path=""setup.py"")]"
457,a2jpg,https://github.com/tony92151/a2jpg,tony92151,a2jpg,[],"[ContentFile(path=""setup.py"")]"
458,a2ln,https://github.com/patri9ck/a2ln-server,patri9ck,a2ln-server,"[ContentFile(path=""requirements.txt"")]",[]
459,a2m-itertools,https://github.com/alexmalykh/a2m.itertools,alexmalykh,a2m.itertools,[],"[ContentFile(path=""setup.py"")]"
460,a2ml,https://github.com/augerai/a2ml,augerai,a2ml,[],"[ContentFile(path=""setup.py"")]"
461,a2od,https://github.com/yfe404/anki2orgdrill,yfe404,anki2orgdrill,[],[]
462,a2p2,https://github.com/JMMC-OpenDev/a2p2,JMMC-OpenDev,a2p2,[],"[ContentFile(path=""setup.py"")]"
463,a2pcej,https://github.com/kacchan822/a2pcej,kacchan822,a2pcej,[],"[ContentFile(path=""setup.py"")]"
464,a2pm,https://github.com/vitorinojoao/a2pm,vitorinojoao,a2pm,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
465,a2rl,https://github.com/awslabs/amazon-accessible-rl-sdk,awslabs,amazon-accessible-rl-sdk,"[ContentFile(path=""requirements-build.txt""), ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements-docs.txt""), ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
466,a2s,https://github.com/plter/a2s,plter,a2s,[],[]
467,a2squery,https://github.com/linKhehe/a2squery,linKhehe,a2squery,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
469,a2svm,https://github.com/cypx/a2svm,cypx,a2svm,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
470,a2t,https://github.com/osainz59/Ask2Transformers,osainz59,Ask2Transformers,[],"[ContentFile(path=""setup.py"")]"
471,a2utils,https://github.com/yaroslaff/a2utils,yaroslaff,a2utils,[],"[ContentFile(path=""setup.py"")]"
473,a2woz,https://github.com/adafruit/a2woz,adafruit,a2woz,"[ContentFile(path=""requirements.txt"")]",[]
474,a2wsgi,https://github.com/abersheeran/a2wsgi,abersheeran,a2wsgi,[],[]
500,a38,https://github.com/Truelite/python-a38,Truelite,python-a38,"[ContentFile(path=""requirements-devops.txt""), ContentFile(path=""requirements-lib.txt"")]","[ContentFile(path=""setup.py"")]"
501,a38-decimal,https://github.com/gianpieropa/python-a38,gianpieropa,python-a38,"[ContentFile(path=""requirements-devops.txt""), ContentFile(path=""requirements-lib.txt"")]","[ContentFile(path=""setup.py"")]"
505,a3cosmos-gas-evolution,https://github.com/1054/a3cosmos-gas-evolution,1054,a3cosmos-gas-evolution,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
507,a3m,https://github.com/artefactual-labs/a3m,artefactual-labs,a3m,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
508,a3mio,https://github.com/sseemayer/BioPython-A3MIO,sseemayer,BioPython-A3MIO,[],"[ContentFile(path=""setup.py"")]"
511,a3t,https://github.com/ForeverZyh/A3T,ForeverZyh,A3T,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
514,a4shape,https://github.com/Black7unter-X/A4Shape,Black7unter-X,A4Shape,[],[]
521,a5dev,https://github.com/ankitsainidev/a5dev,ankitsainidev,a5dev,[],"[ContentFile(path=""setup.py"")]"
523,a62-emotion,https://github.com/philipgaudreau/emotion,philipgaudreau,emotion,[],[]
524,a6pluginprotos,https://github.com/api7/ext-plugin-proto,api7,ext-plugin-proto,[],[]
528,a816,https://github.com/manz/a816,manz,a816,[],[]
529,a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8,https://github.com/JoeAmedeo/audiobook,JoeAmedeo,audiobook,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
530,a8ctl,https://github.com/amalgam8/a8ctl,amalgam8,a8ctl,[],"[ContentFile(path=""setup.py"")]"
534,a99,https://github.com/trevisanj/a99,trevisanj,a99,[],"[ContentFile(path=""setup.py"")]"
536,a9s,https://github.com/IamShobe/a9s,IamShobe,a9s,[],[]
538,aa2atom,https://github.com/MatteoLacki/aa2atom,MatteoLacki,aa2atom,[],"[ContentFile(path=""setup.py"")]"
543,aaaa,https://github.com/sgrieve/aaaa,sgrieve,aaaa,"[ContentFile(path="".dev-requirements"")]","[ContentFile(path=""setup.py"")]"
552,aaa-approx,https://github.com/c-f-h/aaa,c-f-h,aaa,[],"[ContentFile(path=""setup.py"")]"
553,aaaarg-python,https://github.com/metadada/aaaarg-python,metadada,aaaarg-python,[],"[ContentFile(path=""setup.py"")]"
555,aaa-features,https://github.com/malfante/AAA,malfante,AAA,"[ContentFile(path=""AAA_requirements.txt"")]",[]
557,aa-airtable,https://github.com/ArabellaTech/aa-airtable,ArabellaTech,aa-airtable,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
562,aaapi,https://github.com/ye-yu/aaapi,ye-yu,aaapi,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
564,aaargh,https://github.com/wbolster/aaargh,wbolster,aaargh,"[ContentFile(path=""test-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
565,aaargs,https://github.com/zincware/aaargs,zincware,aaargs,[],[]
566,aaasvg,https://github.com/aminahmadahmadi/aaaSvg,aminahmadahmadi,aaaSvg,[],[]
569,aab,https://github.com/glutanimate/anki-addon-builder,glutanimate,anki-addon-builder,[],[]
571,aabbtree,https://github.com/kip-hart/AABBTree,kip-hart,AABBTree,[],"[ContentFile(path=""setup.py"")]"
572,aabc,https://github.com/traviswhitehead/aabc,traviswhitehead,aabc,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
574,aablobwrapper,https://github.com/justdanyul/aablobwrapper,justdanyul,aablobwrapper,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
577,aaboyles,https://github.com/johnkpaul/johnkpaul,johnkpaul,johnkpaul,[],[]
579,aa-bulletin-board,https://github.com/ppfeufer/aa-bulletin-board,ppfeufer,aa-bulletin-board,[],[]
580,aa-buybackprogram,https://github.com/pre-commit/pre-commit,pre-commit,pre-commit,"[ContentFile(path=""requirements-dev.txt"")]","[ContentFile(path=""setup.py"")]"
582,aa-buybacks2,https://github.com/hullwarning/aa-buybacks,hullwarning,aa-buybacks,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
583,aac,https://github.com/jondavid-black/AaC,jondavid-black,AaC,[],[]
584,aa-camera,https://github.com/andymccurdy/redis-py,andymccurdy,redis-py,"[ContentFile(path=""dev_requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
585,aac-datasets,https://github.com/Labbeti/aac-datasets,Labbeti,aac-datasets,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
587,aacgm2,https://github.com/st-bender/aacgmv2,st-bender,aacgmv2,[],"[ContentFile(path=""setup.py"")]"
588,aacgmv2,https://github.com/aburrell/aacgmv2,aburrell,aacgmv2,[],"[ContentFile(path=""setup.py"")]"
589,aaclient,https://github.com/mdavidsaver/aaclient,mdavidsaver,aaclient,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
590,aac-metrics,https://github.com/Labbeti/aac-metrics,Labbeti,aac-metrics,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
593,aa-corpstats-two,https://github.com/pvyParts/allianceauth-corpstats-two,pvyParts,allianceauth-corpstats-two,[],"[ContentFile(path=""setup.py"")]"
594,aacrepair,https://github.com/44xtc44/aacRepair,44xtc44,aacRepair,"[ContentFile(path=""requirements_dev.txt"")]",[]
595,aacrgenie,https://github.com/Sage-Bionetworks/Genie,Sage-Bionetworks,Genie,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
