Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
141523,genetest,https://github.com/pgxcentre/genetest,pgxcentre,genetest,[],"[ContentFile(path=""setup.py"")]"
141525,genetica,https://github.com/VASemenov/genetica,VASemenov,genetica,[],"[ContentFile(path=""setup.py"")]"
141527,geneticalgorithm,https://github.com/rmsolgi/geneticalgorithm,rmsolgi,geneticalgorithm,[],"[ContentFile(path=""setup.py"")]"
141528,genetic-algorithm,https://github.com/YingxuH/genetic_algorithm,YingxuH,genetic_algorithm,[],"[ContentFile(path=""setup.py"")]"
141529,geneticalgorithm2,https://github.com/PasaOpasen/geneticalgorithm2,PasaOpasen,geneticalgorithm2,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141530,geneticalgorithmfeaturesselection,https://github.com/alisharifi2000/GeneticAlgorithmFeatureSelection,alisharifi2000,GeneticAlgorithmFeatureSelection,[],"[ContentFile(path=""setup.py"")]"
141531,genetic-algorithms,https://github.com/GitToby/genetic_algorithms,GitToby,genetic_algorithms,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141533,geneticalgos,https://github.com/lkozelnicky/GeneticAlgos,lkozelnicky,GeneticAlgos,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141534,geneticalgs,https://github.com/bobirdmi/genetic-algorithms,bobirdmi,genetic-algorithms,[],"[ContentFile(path=""setup.py"")]"
141535,genetic-collections,https://github.com/MikeTrizna/genetic_collections,MikeTrizna,genetic_collections,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py""), ContentFile(path=""travis_pypi_setup.py"")]"
141537,geneticengine,https://github.com/alcides/GeneticEngine,alcides,GeneticEngine,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141539,geneticfs,https://github.com/philipkalinda/GeneticFS,philipkalinda,GeneticFS,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141541,genetic-lib,https://github.com/Amaaan09/Genetic-pypi,Amaaan09,Genetic-pypi,[],[]
141542,geneticml,https://github.com/albarsil/geneticml,albarsil,geneticml,[],"[ContentFile(path=""setup.py"")]"
141545,genetic-optimizer,https://github.com/szachovy/GeneticOptimizer,szachovy,GeneticOptimizer,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141546,geneticpotion,https://github.com/comptech-winter-school/genetic-potioncraft,comptech-winter-school,genetic-potioncraft,[],[]
141547,geneticpy,https://github.com/geneticpy/geneticpy,geneticpy,geneticpy,[],[]
141548,geneticpython,https://github.com/ngocjr7/geneticpython,ngocjr7,geneticpython,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141550,genetics,https://github.com/Marcnuth/genetics,Marcnuth,genetics,[],"[ContentFile(path=""setup.py"")]"
141551,genetic-search,https://github.com/kok42/genetic-search,kok42,genetic-search,[],"[ContentFile(path=""setup.py"")]"
141553,genetictabler,https://github.com/themagicalmammal/genetictabler,themagicalmammal,genetictabler,[],"[ContentFile(path=""setup.py"")]"
141554,genetic-tree,https://github.com/pysiakk/GeneticTree,pysiakk,GeneticTree,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
141556,genetist,https://github.com/unaiLopez/genetist,unaiLopez,genetist,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141557,genetools,https://github.com/maximz/genetools,maximz,genetools,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
141560,geneutils,https://github.com/samapriya/geneutils,samapriya,geneutils,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141569,geneve,https://github.com/elastic/geneve,elastic,geneve,"[ContentFile(path=""requirements.txt"")]",[]
141573,genevieve,https://github.com/kjczarne/genevieve,kjczarne,genevieve,[],"[ContentFile(path=""setup.py"")]"
141574,geneview,https://github.com/ShujiaHuang/geneview,ShujiaHuang,geneview,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141577,genewalk,https://github.com/churchmanlab/genewalk,churchmanlab,genewalk,[],"[ContentFile(path=""setup.py"")]"
141581,genewordsearch,https://github.com/monprin/geneWordSearch,monprin,geneWordSearch,[],"[ContentFile(path=""setup.py"")]"
141582,genewrappers,https://github.com/OLC-LOC-Bioinformatics/genewrappers,OLC-LOC-Bioinformatics,genewrappers,[],"[ContentFile(path=""setup.py"")]"
141584,gen-exe,https://github.com/silvandeleemput/gen-exe,silvandeleemput,gen-exe,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141587,genfact,https://github.com/swarna-kpaul/genfact,swarna-kpaul,genfact,[],"[ContentFile(path=""setup.py"")]"
141592,genfiles,https://github.com/tuaplicacionpropia/genfiles,tuaplicacionpropia,genfiles,[],"[ContentFile(path=""setup.py"")]"
141594,gen-form-model,https://github.com/vroncevic/gen_form_model,vroncevic,gen_form_model,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141600,gengir,https://github.com/santiagocezar/gengir,santiagocezar,gengir,[],[]
141603,gengo,https://github.com/gengo/gengo-python,gengo,gengo-python,[],"[ContentFile(path=""setup.py"")]"
141604,gengraph,https://github.com/jambler24/GenGraph,jambler24,GenGraph,"[ContentFile(path=""requirements.txt"")]",[]
141605,gen-gtkmm,https://github.com/electux/gen_gtkmm,electux,gen_gtkmm,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141606,gengzip,https://github.com/leetreveil/gengzip,leetreveil,gengzip,[],"[ContentFile(path=""setup.py"")]"
141607,genhost,https://github.com/elasticdog/genhost,elasticdog,genhost,[],[]
141610,genhtml-markdown,https://github.com/aluriak/genhtml-markdown,aluriak,genhtml-markdown,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141612,genhub,https://github.com/standage/genhub,standage,genhub,[],"[ContentFile(path=""setup.py"")]"
141613,geniac,https://github.com/bioinfo-pf-curie/geniac,bioinfo-pf-curie,geniac,[],"[ContentFile(path=""setup.py"")]"
141614,genial,https://github.com/varnion/genial,varnion,genial,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141615,genialbiologists,https://github.com/p-barbet/GENIAL,p-barbet,GENIAL,[],[]
141616,geniartor,https://github.com/Nikolay-Lysenko/geniartor,Nikolay-Lysenko,geniartor,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
141617,geniatagger-python,https://github.com/informationsea/geniatagger-python,informationsea,geniatagger-python,[],"[ContentFile(path=""setup.py"")]"
141618,genibabel,https://github.com/neurospin/genibabel,neurospin,genibabel,[],"[ContentFile(path=""setup.py"")]"
141619,genicam,https://github.com/genicam/harvesters,genicam,harvesters,[],"[ContentFile(path=""setup.py"")]"
141621,genice,https://github.com/vitroid/GenIce,vitroid,GenIce,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141622,genice2,https://github.com/vitroid/GenIce,vitroid,GenIce,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141623,genice2-cage,https://github.com/vitroid/genice-cage,vitroid,genice-cage,[],"[ContentFile(path=""setup.py"")]"
141624,genice2-cif,https://github.com/vitroid/genice-cif,vitroid,genice-cif,[],"[ContentFile(path=""setup.py"")]"
141625,genice2-dev,https://github.com/vitroid/genice-dev,vitroid,genice-dev,[],"[ContentFile(path=""setup.py"")]"
141626,genice2-extra,https://github.com/vitroid/genice-extra,vitroid,genice-extra,[],"[ContentFile(path=""setup.py"")]"
141627,genice2-mdanalysis,https://github.com/vitroid/genice-mdanalysis,vitroid,genice-mdanalysis,[],"[ContentFile(path=""setup.py"")]"
141628,genice2-rdf,https://github.com/vitroid/genice-rdf,vitroid,genice-rdf,[],"[ContentFile(path=""setup.py"")]"
141629,genice2-svg,https://github.com/vitroid/genice-svg,vitroid,genice-svg,[],"[ContentFile(path=""setup.py"")]"
141630,genice2-twist,https://github.com/vitroid/genice-twist,vitroid,genice-twist,[],"[ContentFile(path=""setup.py"")]"
141631,genice2-vpython,https://github.com/vitroid/genice-vpython,vitroid,genice-vpython,[],"[ContentFile(path=""setup.py"")]"
141632,genice-bondtwist,https://github.com/vitroid/genice-bondtwist,vitroid,genice-bondtwist,[],"[ContentFile(path=""setup.py"")]"
141633,genice-cage,https://github.com/vitroid/genice-cage,vitroid,genice-cage,[],"[ContentFile(path=""setup.py"")]"
141634,genice-cif,https://github.com/vitroid/genice-cif,vitroid,genice-cif,[],"[ContentFile(path=""setup.py"")]"
141635,genice-diffr,https://github.com/vitroid/genice-diffr,vitroid,genice-diffr,[],"[ContentFile(path=""setup.py"")]"
141636,genice-extra,https://github.com/vitroid/genice-extra,vitroid,genice-extra,[],"[ContentFile(path=""setup.py"")]"
141637,genice-matcher,https://github.com/vitroid/matcher,vitroid,matcher,[],"[ContentFile(path=""setup.py"")]"
141638,genice-rdf,https://github.com/vitroid/genice-rdf,vitroid,genice-rdf,[],"[ContentFile(path=""setup.py"")]"
141639,genice-svg,https://github.com/vitroid/genice-svg,vitroid,genice-svg,[],"[ContentFile(path=""setup.py"")]"
141640,genice-twist,https://github.com/vitroid/genice-twist,vitroid,genice-twist,[],"[ContentFile(path=""setup.py"")]"
141641,genice-vpython,https://github.com/vitroid/genice-vpython,vitroid,genice-vpython,[],"[ContentFile(path=""setup.py"")]"
141642,genie,https://github.com/CiscoTestAutomation/examples,CiscoTestAutomation,examples,[],[]
141645,genieclust,https://github.com/gagolews/genieclust,gagolews,genieclust,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141660,genienlp,https://github.com/stanford-oval/genienlp,stanford-oval,genienlp,[],"[ContentFile(path=""setup.py"")]"
141662,genieparse,https://github.com/maercu/genieparse,maercu,genieparse,[],[]
141663,genie-parser,https://github.com/Stanford-Mobisocial-IoT-Lab/genie-parser,Stanford-Mobisocial-IoT-Lab,genie-parser,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141672,genignore,https://github.com/github/gitignore,github,gitignore,[],[]
141674,geninstaller,https://github.com/byoso/geninstaller,byoso,geninstaller,[],"[ContentFile(path=""setup.py"")]"
141675,gen-invoice,https://github.com/adamrehn/gen-invoice,adamrehn,gen-invoice,[],"[ContentFile(path=""setup.py"")]"
141676,genipe,https://github.com/pgxcentre/genipe,pgxcentre,genipe,[],"[ContentFile(path=""setup.py"")]"
141678,genius,https://github.com/duanhongyi/genius,duanhongyi,genius,[],"[ContentFile(path=""setup.py"")]"
141680,geniusbot,https://github.com/Knuckles-Team/geniusbot,Knuckles-Team,geniusbot,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141681,genius-chatbot,https://github.com/Knuckles-Team/genius-chatbot,Knuckles-Team,genius-chatbot,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141684,geniusdotpy,https://github.com/jjoeldaniel/genius.py,jjoeldaniel,genius.py,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141685,geniuses,https://github.com/aksakalli/geniuses,aksakalli,geniuses,[],"[ContentFile(path=""setup.py"")]"
141686,geniushub,https://github.com/GeoffAtHome/geniushub,GeoffAtHome,geniushub,[],"[ContentFile(path=""setup.py"")]"
141687,geniushub-client,https://github.com/manzanotti/geniushub-client,manzanotti,geniushub-client,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141688,genius-lite,https://github.com/f840415070/genius-lite,f840415070,genius-lite,[],"[ContentFile(path=""setup.py"")]"
141689,geniuslyrics,https://github.com/compmix/Genius-lyrics,compmix,Genius-lyrics,[],"[ContentFile(path=""setup.py"")]"
141690,genius-lyrics,https://github.com/golim/genius,golim,genius,[],"[ContentFile(path=""setup.py"")]"
141691,geniusmlapi,https://github.com/fagnercandido/GeniusMLAPI,fagnercandido,GeniusMLAPI,[],"[ContentFile(path=""setup.py"")]"
141692,geniuspy,https://github.com/lletfrix/geniuspy,lletfrix,geniuspy,[],"[ContentFile(path=""setup.py"")]"
141694,geniverse,https://github.com/thegeniverse/geniverse,thegeniverse,geniverse,[],"[ContentFile(path=""setup.py"")]"
141695,geniverse-hub,https://github.com/thegeniverse/geniverse_hub,thegeniverse,geniverse_hub,[],"[ContentFile(path=""setup.py"")]"
141696,genix,https://github.com/thealec1/genix,thealec1,genix,[],"[ContentFile(path=""setup.py"")]"
141697,genja,https://github.com/wigging/genja,wigging,genja,[],[]
141700,gen-kernel-module,https://github.com/vroncevic/gen_kernel_module,vroncevic,gen_kernel_module,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141701,genki-wave,https://github.com/genkiinstruments/genki-wave,genkiinstruments,genki-wave,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141702,genlatex,https://github.com/sspickle/genlatex,sspickle,genlatex,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141704,genling,https://github.com/2sh/genling,2sh,genling,[],"[ContentFile(path=""setup.py"")]"
141706,genlog,https://github.com/ilpan/GenerateLog,ilpan,GenerateLog,[],"[ContentFile(path=""setup.py"")]"
141707,genluhn,https://github.com/inab/genluhn,inab,genluhn,"[ContentFile(path=""dev-requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141708,genmake,https://github.com/arthur-trt/genMake,arthur-trt,genMake,[],"[ContentFile(path=""setup.py"")]"
141712,genmechanics,https://github.com/Dessia-tech/genmechanics,Dessia-tech,genmechanics,[],"[ContentFile(path=""setup.py"")]"
141713,genmenu,https://github.com/peerster/genmenu,peerster,genmenu,[],"[ContentFile(path=""setup.py"")]"
141714,gen-message-queue,https://github.com/vroncevic/gen_message_queue,vroncevic,gen_message_queue,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141715,genmine,https://github.com/Changwanseo/GenMine,Changwanseo,GenMine,[],"[ContentFile(path=""setup.py"")]"
141716,genmod,https://github.com/moonso/genmod,moonso,genmod,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141717,genmotion,https://github.com/yizhouzhao/GenMotion,yizhouzhao,GenMotion,[],"[ContentFile(path=""setup.py"")]"
141718,genmq,https://github.com/ccaprani/genmq,ccaprani,genmq,[],[]
141719,gen-mqtt-service,https://github.com/vroncevic/gen_mqtt_service,vroncevic,gen_mqtt_service,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141721,genmypy,https://github.com/rospypi/genmypy,rospypi,genmypy,[],"[ContentFile(path=""setup.py"")]"
141722,genn,https://github.com/FahedSabellioglu/genn,FahedSabellioglu,genn,[],[]
141723,gen-name,https://github.com/treyhunner/names,treyhunner,names,[],"[ContentFile(path=""setup.py"")]"
141724,gen-named-pipe,https://github.com/vroncevic/gen_named_pipe,vroncevic,gen_named_pipe,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141726,gen-names-bsklodow,https://github.com/treyhunner/names,treyhunner,names,[],"[ContentFile(path=""setup.py"")]"
141731,gen-names-mkopys,https://github.com/treyhunner/names,treyhunner,names,[],"[ContentFile(path=""setup.py"")]"
141733,gen-names-wmilczarek,https://github.com/treyhunner/names,treyhunner,names,[],"[ContentFile(path=""setup.py"")]"
141734,gen-name-szczep,https://github.com/treyhunner/names,treyhunner,names,[],"[ContentFile(path=""setup.py"")]"
141735,gennav,https://github.com/ERC-BPGC/gennav,ERC-BPGC,gennav,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141737,genni,https://github.com/Do-Not-Circulate/GENNI_public,Do-Not-Circulate,GENNI_public,[],"[ContentFile(path=""setup.py"")]"
141738,genno,https://github.com/khaeru/genno,khaeru,genno,[],"[ContentFile(path=""setup.py"")]"
141739,geno,https://github.com/slaue/genosolver,slaue,genosolver,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141741,genocide,https://github.com/bthate/genocide,bthate,genocide,[],"[ContentFile(path=""setup.py"")]"
141742,gen-odoo-readme,https://github.com/jobiols/gen-readme,jobiols,gen-readme,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141743,genofunc,https://github.com/xiaoyu518/genofunc,xiaoyu518,genofunc,[],"[ContentFile(path=""setup.py"")]"
141744,genolearn,https://github.com/jordan-wei-taylor/genolearn,jordan-wei-taylor,genolearn,[],"[ContentFile(path=""setup.py"")]"
141745,genologics,https://github.com/scilifelab/genologics,scilifelab,genologics,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141746,genologics-sql,https://github.com/SciLifeLab/genologics_sql,SciLifeLab,genologics_sql,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141747,genomad,https://github.com/apcamargo/genomad,apcamargo,genomad,[],[]
141750,genome-automl,https://github.com/edeliu2000/genome,edeliu2000,genome,[],[]
141751,genomebaser,https://github.com/mscook/GenomeBaser,mscook,GenomeBaser,"[ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141753,genome-collector,https://github.com/Edinburgh-Genome-Foundry/genome_collector,Edinburgh-Genome-Foundry,genome_collector,[],"[ContentFile(path=""ez_setup.py""), ContentFile(path=""setup.py"")]"
141754,genomedashboard,https://github.com/genome-dashboard/genome-dashboard-python,genome-dashboard,genome-dashboard-python,"[ContentFile(path=""genomedashboard_pip_requirements.txt""), ContentFile(path=""requirements.old.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141755,genomedata,https://github.com/hoffmangroup/genomedata,hoffmangroup,genomedata,[],"[ContentFile(path=""setup.py"")]"
141759,genome-downloader,https://github.com/brainbreaks/genome_downloader,brainbreaks,genome_downloader,[],[]
141760,genome-grist,https://github.com/dib-lab/genome-grist,dib-lab,genome-grist,[],"[ContentFile(path=""setup.py"")]"
141761,genomehubs,https://github.com/genomehubs/genomehubs,genomehubs,genomehubs,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141763,genomelake,https://github.com/kundajelab/genomelake,kundajelab,genomelake,[],"[ContentFile(path=""setup.py"")]"
141764,genomelink,https://github.com/genomelink/genomelink-python,genomelink,genomelink-python,[],"[ContentFile(path=""setup.py"")]"
141765,genome-mds,https://github.com/omics-tools/genome-mds,omics-tools,genome-mds,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
141767,genomeplot,https://github.com/hardingnj/genomeplot,hardingnj,genomeplot,"[ContentFile(path=""requirements"")]",[]
141768,genomepy,https://github.com/vanheeringen-lab/genomepy,vanheeringen-lab,genomepy,[],[]
141770,genomeqaml,https://github.com/OLC-LOC-Bioinformatics/GenomeQAML,OLC-LOC-Bioinformatics,GenomeQAML,[],"[ContentFile(path=""setup.py"")]"
141771,genomeqaml-gui,https://github.com/forestdussault/GenomeQAML_GUI,forestdussault,GenomeQAML_GUI,[],"[ContentFile(path=""setup.py"")]"
141774,genomes-attributes-viewer,https://github.com/ggonnella/fastsubtrees,ggonnella,fastsubtrees,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141775,genomesearch,https://github.com/bhattlab/GenomeSearch,bhattlab,GenomeSearch,[],"[ContentFile(path=""setup.py"")]"
141776,genomespaceio,https://github.com/GenomeSpace/genomespace_io,GenomeSpace,genomespace_io,[],"[ContentFile(path=""setup.py"")]"
141778,genometools,https://github.com/flo-compbio/genometools,flo-compbio,genometools,[],"[ContentFile(path=""setup.py"")]"
141779,genome-tools,https://github.com/jvierstra/genome-tools,jvierstra,genome-tools,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
141780,genome-to-sqlite,https://github.com/dogsheep/genome-to-sqlite,dogsheep,genome-to-sqlite,[],"[ContentFile(path=""setup.py"")]"
141782,genometweaktools,https://github.com/Fede65246/GenomeTweakTools,Fede65246,GenomeTweakTools,[],"[ContentFile(path=""setup.py"")]"
141785,genome-windows-generator,https://github.com/zommiommy/genome_windows_generator,zommiommy,genome_windows_generator,[],"[ContentFile(path=""setup.py"")]"
