Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
93065,django-modeladmin,https://github.com/andrewp-as-is/django-modeladmin.py,andrewp-as-is,django-modeladmin.py,[],"[ContentFile(path=""setup.py"")]"
93067,django-model-admin-fields,https://github.com/bernd-wechner/django-model-admin-fields,bernd-wechner,django-model-admin-fields,[],[]
93068,django-model-admin-helper,https://github.com/Arpaso/django-model-admin-helper,Arpaso,django-model-admin-helper,[],"[ContentFile(path=""setup.py"")]"
93069,django-modeladmin-reorder,https://github.com/mishbahr/django-modeladmin-reorder,mishbahr,django-modeladmin-reorder,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93070,django-modeladmin-utils,https://github.com/modlinltd/ModelAdmin-Utils,modlinltd,ModelAdmin-Utils,[],"[ContentFile(path=""setup.py"")]"
93071,django-model-api,https://github.com/kumar-sanchay/django-easy-api,kumar-sanchay,django-easy-api,[],[]
93072,django-modelapiview,https://github.com/TiphaineLAURENT/Django_APIView,TiphaineLAURENT,Django_APIView,[],"[ContentFile(path=""setup.py"")]"
93073,django-model-audit,https://github.com/Dharmik8478/django-model-audit,Dharmik8478,django-model-audit,[],"[ContentFile(path=""setup.py"")]"
93074,django-model-audit-history,https://github.com/nexto/django-model-audit-history,nexto,django-model-audit-history,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93075,django-model-auditmatic,https://github.com/BillSchumacher/django-model-auditmatic,BillSchumacher,django-model-auditmatic,"[ContentFile(path=""docs_requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93077,django-model-blocks,https://github.com/mjumbewu/django-model-blocks,mjumbewu,django-model-blocks,"[ContentFile(path=""dev-requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93079,django-model-cache,https://github.com/patriciaborges/django-model-cache,patriciaborges,django-model-cache,[],"[ContentFile(path=""setup.py"")]"
93080,django-model-cached-property,https://github.com/Legotckoi/django_model_cached_property,Legotckoi,django_model_cached_property,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93081,django-model-changes,https://github.com/kajic/django-model-changes,kajic,django-model-changes,[],"[ContentFile(path=""setup.py"")]"
93082,django-model-changes-py3,https://github.com/iansprice/django-model-changes-py3,iansprice,django-model-changes-py3,[],"[ContentFile(path=""setup.py"")]"
93084,django-model-cleanup,https://github.com/wooyek/django-model-cleanup,wooyek,django-model-cleanup,"[ContentFile(path=""requirements.in""), ContentFile(path=""requirements.txt""), ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93085,django-modelclone,https://github.com/RealGeeks/django-modelclone,RealGeeks,django-modelclone,[],"[ContentFile(path=""setup.py"")]"
93086,django-modelclone-next,https://github.com/xuhcc/django-modelclone,xuhcc,django-modelclone,[],"[ContentFile(path=""setup.py"")]"
93087,django-modelcluster,https://github.com/wagtail/django-modelcluster,wagtail,django-modelcluster,[],"[ContentFile(path=""setup.py"")]"
93088,django-model-controller,https://github.com/NorakGithub/django-model-controller,NorakGithub,django-model-controller,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93089,django-model-decoupler,https://github.com/genadijrazdorov/django-model-decoupler,genadijrazdorov,django-model-decoupler,[],"[ContentFile(path=""setup.py"")]"
93090,django-modeldict,https://github.com/disqus/django-modeldict,disqus,django-modeldict,[],"[ContentFile(path=""setup.py"")]"
93091,django-modeldict-rc,https://github.com/olevinsky/django-modeldict,olevinsky,django-modeldict,[],"[ContentFile(path=""setup.py"")]"
93092,django-modeldict-yplan,https://github.com/adamchainz/django-modeldict,adamchainz,django-modeldict,"[ContentFile(path=""requirements.in""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93094,django-modelduplication,https://github.com/squallcs12/django-modelduplication,squallcs12,django-modelduplication,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93095,django-model-editor,https://github.com/python33/django-model-editor,python33,django-model-editor,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93096,django-modeler,https://github.com/mrj0/django-modeler,mrj0,django-modeler,[],"[ContentFile(path=""setup.py"")]"
93097,django-model-event-actions,https://github.com/aryabartar/django-model-event-actions,aryabartar,django-model-event-actions,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93098,django-model-extra-data,https://github.com/NZME/django-model-extra-data,NZME,django-model-extra-data,[],"[ContentFile(path=""setup.py"")]"
93101,django-model-field-meta,https://github.com/melvinkcx/django-model-field-meta,melvinkcx,django-model-field-meta,[],"[ContentFile(path=""setup.py"")]"
93102,django-model-filters,https://github.com/mjumbewu/django-model-filters,mjumbewu,django-model-filters,"[ContentFile(path=""dev-requirements.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93105,django-model-gatekeeper,https://github.com/wgbh/django-model-gatekeeper,wgbh,django-model-gatekeeper,"[ContentFile(path=""test_requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93106,django-modelhandler,https://github.com/sashgorokhov/django-modelhandler,sashgorokhov,django-modelhandler,[],"[ContentFile(path=""setup.py"")]"
93107,django-model-helpers,https://github.com/ramast/django_model_helpers,ramast,django_model_helpers,[],[]
93108,django-modelhint,https://github.com/podhmo/django-modelhint,podhmo,django-modelhint,[],"[ContentFile(path=""setup.py"")]"
93109,django-modelhistory,https://github.com/xando/django-modelhistory,xando,django-modelhistory,[],"[ContentFile(path=""setup.py"")]"
93110,django-model-history,https://github.com/goinnn/django-model-history,goinnn,django-model-history,[],"[ContentFile(path=""setup.py"")]"
93111,django-model-history2,https://github.com/shamanis/django-model-history2,shamanis,django-model-history2,[],"[ContentFile(path=""setup.py"")]"
93112,django-model-history-log,https://github.com/rsalmaso/django-model-history-log,rsalmaso,django-model-history-log,"[ContentFile(path=""requirements.in""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93113,django-model-i18n,https://github.com/juanpex/django-model-i18n,juanpex,django-model-i18n,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93114,django-model-ident,https://github.com/ckirby/django-model-ident,ckirby,django-model-ident,"[ContentFile(path=""requirements-test.txt"")]","[ContentFile(path=""setup.py"")]"
93115,django-model-import,https://github.com/uptick/django-model-import,uptick,django-model-import,[],[]
93116,django-model-inflect,https://github.com/AlekseevAV/django-model-inflect,AlekseevAV,django-model-inflect,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93117,django-model-info,https://github.com/jacklinke/django-model-info,jacklinke,django-model-info,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt""), ContentFile(path=""requirements_test.txt"")]","[ContentFile(path=""setup.py"")]"
93118,django-modelish,https://github.com/ptone/django-modelish,ptone,django-modelish,[],"[ContentFile(path=""setup.py"")]"
93119,django-model-lifecycle,https://github.com/davidslusser/django-model-lifecycle,davidslusser,django-model-lifecycle,[],"[ContentFile(path=""setup.py"")]"
93122,django-model-logging,https://github.com/incuna/django-model-logging,incuna,django-model-logging,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93123,django-model-logs,https://github.com/JuanBenitezDev/django-model-logs,JuanBenitezDev,django-model-logs,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93125,django-model-mixins,https://github.com/Myzel394/django-model-mixins,Myzel394,django-model-mixins,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93126,django-modelmultivalue,https://github.com/todd-dembrey/django-modelmultivalue,todd-dembrey,django-modelmultivalue,[],"[ContentFile(path=""setup.py"")]"
93127,django-model-mutations,https://github.com/topletal/django-model-mutations,topletal,django-model-mutations,[],"[ContentFile(path=""setup.py"")]"
93128,django-modelnotes,https://github.com/davidslusser/django-modelnotes,davidslusser,django-modelnotes,[],"[ContentFile(path=""setup.py"")]"
93130,django-model-path-converter,https://github.com/dhepper/django-model-path-converter,dhepper,django-model-path-converter,"[ContentFile(path=""requirements_dev.txt"")]","[ContentFile(path=""setup.py"")]"
93132,django-model-prefix,https://github.com/anexia/django-model-prefix,anexia,django-model-prefix,[],"[ContentFile(path=""setup.py"")]"
93133,django-model-privacy-mixin,https://github.com/bernd-wechner/django-model-privacy-mixin,bernd-wechner,django-model-privacy-mixin,[],[]
93134,django-model-publisher,https://github.com/jp74/django-model-publisher,jp74,django-model-publisher,"[ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93135,django-model-publisher-ai,https://github.com/andersinno/django-model-publisher-ai,andersinno,django-model-publisher-ai,"[ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93136,django-model-publisher-mj,https://github.com/mojob/django-model-publisher-mj,mojob,django-model-publisher-mj,"[ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93137,django-modelqueryform,https://github.com/ckirby/django-modelqueryform,ckirby,django-modelqueryform,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93140,django-model-render,https://github.com/a1fred/django-model-render,a1fred,django-model-render,[],"[ContentFile(path=""setup.py"")]"
93141,django-model-report,https://github.com/juanpex/django-model-report,juanpex,django-model-report,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93142,django-model-report-fork,https://github.com/juanpex/django-model-report,juanpex,django-model-report,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93144,django-model-reviews,https://github.com/moshthepitt/django-model-reviews,moshthepitt,django-model-reviews,"[ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93145,django-model-revision,https://github.com/Proper-Job/django-model-revision,Proper-Job,django-model-revision,[],"[ContentFile(path=""setup.py"")]"
93146,django-model-revisioning,https://github.com/valberg/django-model-revisioning,valberg,django-model-revisioning,[],[]
93147,django-models,https://github.com/rhenter/django-models,rhenter,django-models,"[ContentFile(path=""requirements-ci.txt""), ContentFile(path=""requirements-dev.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93148,django-models2puml,https://github.com/BooDy/django-models2puml,BooDy,django-models2puml,[],"[ContentFile(path=""setup.py"")]"
93149,django-modelsdoc,https://github.com/tell-k/django-modelsdoc,tell-k,django-modelsdoc,[],"[ContentFile(path=""setup.py"")]"
93150,django-model-search,https://github.com/pmaigutyak/mp-search,pmaigutyak,mp-search,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93152,django-modelsettings,https://github.com/IlyaSemenov/django-modelsettings,IlyaSemenov,django-modelsettings,[],"[ContentFile(path=""setup.py"")]"
93153,django-model-settings,https://github.com/ixc/django-model-settings,ixc,django-model-settings,[],"[ContentFile(path=""setup.py"")]"
93154,django-models-ext,https://github.com/django-xxx/django-models-extensions,django-xxx,django-models-extensions,[],"[ContentFile(path=""setup.py"")]"
93155,django-models-extensions,https://github.com/lampofearth/django-models-extensions,lampofearth,django-models-extensions,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93157,django-models-logging,https://github.com/legion-an/django-models-logging,legion-an,django-models-logging,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93159,django-model-snapshot-diff,https://github.com/xelaxela13/django-model-snapshot-diff,xelaxela13,django-model-snapshot-diff,[],"[ContentFile(path=""setup.py"")]"
93160,django-models-redis-cache,https://github.com/gh0st-work/django_models_redis_cache,gh0st-work,django_models_redis_cache,[],[]
93161,django-model-stats,https://github.com/xi/django-model-stats,xi,django-model-stats,[],"[ContentFile(path=""setup.py"")]"
93162,django-modelsubscription,https://github.com/kaleidos/django-modelsubscription,kaleidos,django-modelsubscription,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93163,django-model-subscription,https://github.com/jackton1/django-model-subscription,jackton1,django-model-subscription,[],[]
93165,django-model-to-dict,https://github.com/gbezyuk/django-model-to-dict,gbezyuk,django-model-to-dict,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.txt""), ContentFile(path=""requirements_test.txt"")]","[ContentFile(path=""setup.py"")]"
93168,django-modeltools,https://github.com/hzdg/django-modeltools,hzdg,django-modeltools,[],"[ContentFile(path=""setup.py"")]"
93169,djangomodeltracker,https://github.com/mkalioby/ModelTracker,mkalioby,ModelTracker,[],"[ContentFile(path=""setup.py"")]"
93170,django-model-tracker,https://github.com/mkalioby/ModelTracker,mkalioby,ModelTracker,[],"[ContentFile(path=""setup.py"")]"
93171,django-modeltrans,https://github.com/zostera/django-modeltrans,zostera,django-modeltrans,[],"[ContentFile(path=""setup.py"")]"
93172,django-modeltranslation,https://github.com/deschler/django-modeltranslation,deschler,django-modeltranslation,[],"[ContentFile(path=""setup.py"")]"
93173,django-modeltranslation-pr507,https://github.com/deschler/django-modeltranslation,deschler,django-modeltranslation,[],"[ContentFile(path=""setup.py"")]"
93174,django-modeltranslation-rosetta,https://github.com/Apkawa/django-modeltranslation-rosetta,Apkawa,django-modeltranslation-rosetta,"[ContentFile(path=""requirements-dev.txt"")]","[ContentFile(path=""setup.py"")]"
93175,django-modeltranslation-wagtail,https://github.com/benjaoming/django-modeltranslation-wagtail,benjaoming,django-modeltranslation-wagtail,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93176,django-modeltranslation-wrapper,https://github.com/zlorf/django-modeltranslation-wrapper,zlorf,django-modeltranslation-wrapper,[],"[ContentFile(path=""setup.py"")]"
93177,django-modeltranslation-xliff,https://github.com/romanvm/django-modeltranslation-xliff,romanvm,django-modeltranslation-xliff,"[ContentFile(path=""requirements-base.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93178,django-model-urls,https://github.com/vinyll/django-model-urls,vinyll,django-model-urls,[],"[ContentFile(path=""setup.py"")]"
93179,django-model-utils,https://github.com/jazzband/django-model-utils,jazzband,django-model-utils,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93180,django-model-validator,https://github.com/stargazer/django-model-validator,stargazer,django-model-validator,[],"[ContentFile(path=""setup.py"")]"
93182,django-model-values,https://github.com/coady/django-model-values,coady,django-model-values,[],[]
93183,django-model-versions,https://github.com/colinhowe/django-model-versions,colinhowe,django-model-versions,[],"[ContentFile(path=""setup.py"")]"
93184,django-modelwithlog,https://github.com/bispogeomk/django-modelwithlog,bispogeomk,django-modelwithlog,[],"[ContentFile(path=""setup.py"")]"
93185,django-model-ya-publisher,https://github.com/wearehoods/django-ya-model-publisher,wearehoods,django-ya-model-publisher,"[ContentFile(path=""requirements"")]","[ContentFile(path=""setup.py"")]"
93186,django-moderation,https://github.com/dominno/django-moderation,dominno,django-moderation,[],"[ContentFile(path=""setup.py"")]"
93187,django-moderation-model-mixin,https://github.com/frankhood/django-moderation-model-mixin,frankhood,django-moderation-model-mixin,"[ContentFile(path=""requirements.txt""), ContentFile(path=""requirements_dev.in""), ContentFile(path=""requirements_dev.txt""), ContentFile(path=""requirements_test.in""), ContentFile(path=""requirements_test.txt"")]","[ContentFile(path=""setup.py"")]"
93188,django-moderator,https://github.com/praekelt/django-moderator,praekelt,django-moderator,"[ContentFile(path=""requirements.pip"")]","[ContentFile(path=""setup.py"")]"
93190,django-modernizr,https://github.com/marshally/rack-modernizr,marshally,rack-modernizr,[],[]
93191,django-modernizr-static,https://github.com/graingert/django-static-libs,graingert,django-static-libs,[],[]
93192,django-modern-rpc,https://github.com/alorence/django-modern-rpc,alorence,django-modern-rpc,"[ContentFile(path=""requirements.doc.txt"")]",[]
93193,django-modify-history,https://github.com/lambdalisue/django-modify-history,lambdalisue,django-modify-history,[],"[ContentFile(path=""setup.py"")]"
93197,django-mogilefs-explorer,https://github.com/vicpopov/django-mogilefs-explorer,vicpopov,django-mogilefs-explorer,[],[]
93198,django-moip,https://github.com/alanjds/django-moip,alanjds,django-moip,[],"[ContentFile(path=""setup.py"")]"
93200,django-moj-irat,https://github.com/ministryofjustice/django-moj-irat,ministryofjustice,django-moj-irat,"[ContentFile(path=""requirements-lint.txt"")]","[ContentFile(path=""setup.py"")]"
93202,django-moj-template,https://github.com/ministryofjustice/moj_template,ministryofjustice,moj_template,[],[]
93203,django-molder,https://github.com/zerc/django_molder,zerc,django_molder,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93204,django-mollom,https://github.com/marconi/django-mollom,marconi,django-mollom,[],"[ContentFile(path=""ez_setup.py""), ContentFile(path=""setup.py"")]"
93206,django-mom,https://github.com/velitasali/django-mom,velitasali,django-mom,"[ContentFile(path=""requirements.txt"")]",[]
93207,django-momoapi,https://github.com/mwanjajoel/django-momoapi,mwanjajoel,django-momoapi,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93208,django-monaco-editor,https://github.com/noteby/django-monaco-editor,noteby,django-monaco-editor,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93210,django-moneta,https://github.com/visionect/django-moneta,visionect,django-moneta,[],"[ContentFile(path=""setup.py"")]"
93211,django-money,https://github.com/django-money/django-money,django-money,django-money,[],"[ContentFile(path=""setup.py"")]"
93212,django-moneybookers,https://github.com/gotlium/django-moneybookers,gotlium,django-moneybookers,[],"[ContentFile(path=""setup.py"")]"
93213,django-moneyclip,https://github.com/shanez/MoneyClip,shanez,MoneyClip,[],"[ContentFile(path=""setup.py"")]"
93214,django-money-factories,https://github.com/django-money/django-money-factories,django-money,django-money-factories,[],"[ContentFile(path=""setup.py"")]"
93215,django-moneyfield,https://github.com/carlospalol/django-moneyfield,carlospalol,django-moneyfield,[],"[ContentFile(path=""setup.py"")]"
93216,django-moneylib,https://github.com/san4ezy/django-moneylib,san4ezy,django-moneylib,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
93217,django-money-rates,https://github.com/evonove/django-money-rates,evonove,django-money-rates,"[ContentFile(path=""requirements-test.txt""), ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
